event_id,timestamp,user,action,cpu,memory,response_time,status_code
1882,2026-08-25 18:32:49.170,Evan,View,5.03,26.89,339,201
1883,2026-08-25 18:33:32.497,Ian,Logout,6.93,58.89,193,200
1884,2026-08-25 18:32:37.902,Evan,Upload,58.98,37.67,137,200
1885,2026-08-25 18:32:52.994,Charlie,Purchase,48.45,87.5,48,200
1886,2026-08-25 18:33:28.848,Hannah,Purchase,37.1,54.27,59,400
1887,2026-08-25 18:32:54.921,Bob,View,58.95,59.92,62,200
1888,2026-08-25 18:33:28.926,Fiona,Upload,29.55,69.52,55,200
1889,2026-08-25 18:33:34.632,Fiona,Upload,8.62,55.26,360,500
1890,2026-08-25 18:33:11.994,Julia,Search,37.93,22.73,47,500
1891,2026-08-25 18:33:34.716,Fiona,View,67.24,56.25,90,201
1892,2026-08-25 18:33:38.542,Fiona,Login,38.47,85.36,104,200
1893,2026-08-25 18:33:23.442,Ian,Upload,32.54,74.76,118,400
1894,2026-08-25 18:33:17.796,Hannah,View,62.24,27.64,297,304
1895,2026-08-25 18:33:29.199,Fiona,Upload,41.45,27.97,66,200
1896,2026-08-25 18:33:02.694,Ian,Search,81.07,69.95,268,200
1897,2026-08-25 18:33:14.101,Bob,Upload,43.91,45.09,263,404
1898,2026-08-25 18:33:50.194,Charlie,Download,14.24,83.88,146,404
1899,2026-08-25 18:32:55.173,Diana,Download,94.89,33.07,19,304
1900,2026-08-25 18:33:27.494,Alice,Purchase,58.14,88.84,298,200
1901,2026-08-25 18:33:38.938,Bob,Login,25.1,48.85,370,500
1902,2026-08-25 18:32:59.040,Alice,Purchase,21.28,33.53,231,304
1903,2026-08-25 18:32:40.033,Evan,Search,91.44,85.76,419,200
1904,2026-08-25 18:33:25.742,Bob,Logout,32.88,83.53,164,400
1905,2026-08-25 18:32:59.109,Charlie,Search,14.03,76.1,119,200
1906,2026-08-25 18:32:49.602,Diana,View,65.93,24.05,399,200
1907,2026-08-25 18:33:39.202,Hannah,Download,12.74,74.22,72,500
1908,2026-08-25 18:32:40.098,Alice,View,71.41,52.49,366,200
1909,2026-08-25 18:33:33.563,Hannah,View,83.97,38.61,302,400
1910,2026-08-25 18:33:45.064,Hannah,Purchase,18.54,79.41,145,500
1911,2026-08-25 18:33:37.467,Alice,Download,62.87,71.76,196,304
1912,2026-08-25 18:33:47.070,Alice,Purchase,38.22,24.31,335,200
1913,2026-08-25 18:33:12.684,Evan,Purchase,18.59,24.98,434,201
1914,2026-08-25 18:33:29.940,Fiona,Upload,21.52,28.32,415,201
1915,2026-08-25 18:33:29.979,Julia,Search,41.81,61.27,177,200
1916,2026-08-25 18:33:22.354,George,Login,86.79,25.55,213,200
1917,2026-08-25 18:33:07.053,Hannah,Search,82.67,22.83,111,400
1918,2026-08-25 18:33:43.522,Fiona,Purchase,59.64,69.55,382,304
1919,2026-08-25 18:33:01.350,Charlie,View,10.96,61.42,202,404
1920,2026-08-25 18:33:32.094,Alice,Purchase,21.28,22.84,238,200
1921,2026-08-25 18:33:07.161,Julia,Upload,31.54,20.3,423,201
1922,2026-08-25 18:33:24.486,Hannah,Purchase,43.87,40.45,388,200
1923,2026-08-25 18:33:01.446,Evan,Login,11.32,70.69,405,500
1924,2026-08-25 18:33:34.178,Alice,Search,46.79,52.67,175,200
1925,2026-08-25 18:33:24.594,Charlie,View,56.96,62.32,322,200
1926,2026-08-25 18:33:45.816,Ian,Login,62.98,26.55,71,200
1927,2026-08-25 18:33:28.520,George,Login,31.6,56.14,422,200
1928,2026-08-25 18:33:20.846,Hannah,Upload,42.88,52.98,53,400
1929,2026-08-25 18:32:57.732,Fiona,Search,60.37,40.41,88,500
1930,2026-08-25 18:33:15.124,Evan,Login,51.99,70.98,407,400
1931,2026-08-25 18:33:24.810,Hannah,View,58.64,43.45,449,200
1932,2026-08-25 18:33:13.254,Diana,Download,38.4,79.21,403,404
1933,2026-08-25 18:33:05.552,Hannah,Login,65.61,89.72,53,404
1934,2026-08-25 18:33:42.324,Alice,Search,36.7,49.95,17,404
1935,2026-08-25 18:33:05.604,Evan,Login,17.19,79.67,373,200
1936,2026-08-25 18:32:40.462,Evan,Search,39.12,68.96,143,200
1937,2026-08-25 18:32:44.349,Charlie,Login,37.06,58.5,83,304
1938,2026-08-25 18:33:32.814,Julia,Logout,88.92,25.21,49,200
1939,2026-08-25 18:33:13.464,Ian,View,54.64,37.21,377,200
1940,2026-08-25 18:33:46.474,Charlie,Purchase,68.24,49.57,91,201
1941,2026-08-25 18:33:34.875,Bob,Download,35.52,84.72,205,200
1942,2026-08-25 18:33:31.032,George,Download,70.21,23.38,88,404
1943,2026-08-25 18:33:05.812,Charlie,Logout,28.96,86.84,291,200
1944,2026-08-25 18:32:52.230,Fiona,Purchase,30.32,28.77,262,304
1945,2026-08-25 18:32:54.194,Hannah,Logout,58.17,72.15,234,200
1946,2026-08-25 18:32:46.430,George,Login,74.46,33.06,316,200
1947,2026-08-25 18:33:19.545,Fiona,View,43.48,34.28,184,200
1948,2026-08-25 18:33:27.370,Ian,Upload,85.68,27.47,68,404
1949,2026-08-25 18:33:29.356,Fiona,Upload,31.98,51.41,380,200
1950,2026-08-25 18:33:46.944,Ian,Upload,58.69,80.29,47,500
1951,2026-08-25 18:32:36.755,Alice,View,10.21,30.88,19,201
1952,2026-08-25 18:33:47.038,Diana,Download,81.67,51.23,259,400
1953,2026-08-25 18:33:41.226,Charlie,Download,73.69,73.97,70,304
1954,2026-08-25 18:33:10.006,Charlie,Download,65.88,72.18,190,404
1955,2026-08-25 18:33:23.719,Ian,View,81.45,24.8,384,400
1956,2026-08-25 18:33:10.062,Evan,Download,25.79,67.57,435,500
1957,2026-08-25 18:33:19.875,Ian,Logout,44.72,53.23,35,400
1958,2026-08-25 18:33:37.530,Alice,Purchase,42.52,72.51,153,200
1959,2026-08-25 18:33:37.572,Alice,Download,48.35,74.32,220,500
1960,2026-08-25 18:33:51.334,Charlie,Purchase,74.71,51.96,140,200
1961,2026-08-25 18:33:31.773,George,Logout,11.21,55.22,180,200
1962,2026-08-25 18:33:43.584,George,Purchase,69.15,52.24,293,200
1963,2026-08-25 18:33:20.073,Fiona,Logout,67.39,79.32,22,400
1964,2026-08-25 18:33:49.566,Hannah,Download,63.63,41.08,332,200
1965,2026-08-25 18:33:41.754,Ian,View,82.73,72.23,402,500
1966,2026-08-25 18:32:34.954,Fiona,Upload,94.28,23.77,61,201
1967,2026-08-25 18:32:38.898,Charlie,Download,69.21,68.15,25,200
1968,2026-08-25 18:33:45.822,Hannah,Download,15.48,45.89,300,304
1969,2026-08-25 18:33:34.054,Fiona,Download,70.86,86.64,238,304
1970,2026-08-25 18:33:26.214,Hannah,Logout,87.86,58.57,55,200
1971,2026-08-25 18:32:38.946,Hannah,Login,10.98,79.65,327,404
1972,2026-08-25 18:33:10.510,Alice,View,85.57,29.16,201,200
1973,2026-08-25 18:33:18.430,Bob,Login,26.66,54.9,278,200
1974,2026-08-25 18:33:28.332,Hannah,Logout,17.84,44.64,139,400
1975,2026-08-25 18:32:35.044,Evan,Login,40.23,28.85,220,201
1976,2026-08-25 18:32:48.886,Fiona,Download,66.2,63.61,242,200
1977,2026-08-25 18:33:22.512,Julia,View,91.24,73.46,264,400
1978,2026-08-25 18:33:12.656,Hannah,Purchase,47.56,58.63,421,200
1979,2026-08-25 18:33:50.286,Evan,Download,49.79,26.97,29,500
1980,2026-08-25 18:33:52.314,Ian,Upload,66.71,21.87,11,200
1981,2026-08-25 18:33:44.439,Hannah,Download,18.04,20.57,313,200
1982,2026-08-25 18:33:02.862,Alice,Login,27.22,27.53,223,200
1983,2026-08-25 18:32:45.039,Evan,Upload,22.45,89.2,442,304
1984,2026-08-25 18:33:34.654,Julia,Purchase,86.94,28.71,178,200
1985,2026-08-25 18:33:42.634,Bob,Upload,25.89,41.57,371,404
1986,2026-08-25 18:33:10.902,George,View,76.92,24.62,178,500
1987,2026-08-25 18:33:46.696,Hannah,Logout,80.86,51.02,202,304
1988,2026-08-25 18:32:43.126,Julia,Upload,32.55,51.42,275,200
1989,2026-08-25 18:33:34.854,George,Upload,84.58,62.92,287,200
1990,2026-08-25 18:33:11.014,Ian,Upload,37.53,28.61,200,304
1991,2026-08-25 18:33:46.880,Diana,View,21.48,57.75,374,400
1992,2026-08-25 18:33:03.102,Hannah,Logout,5.74,75.78,194,404
1993,2026-08-25 18:33:44.979,Julia,Upload,38.63,85.57,383,200
1994,2026-08-25 18:32:49.192,Ian,Logout,24.29,31.69,102,200
1995,2026-08-25 18:33:55.044,George,Search,44.66,81.82,66,200
1996,2026-08-25 18:33:37.130,Ian,Purchase,75.69,60.08,171,200
1997,2026-08-25 18:33:11.210,Bob,Search,70.69,56.08,390,400
1998,2026-08-25 18:33:19.230,Julia,Logout,23.74,80.19,155,201
1999,2026-08-25 18:33:21.261,Diana,Login,65.64,71.91,130,200
2000,2026-08-25 18:33:37.294,Fiona,Search,90.37,33.49,45,200
